assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
86074207,22690088,Columba oenas,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,oenas,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
86082635,22690117,Columba bollii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Columba,bollii,,,,"Godman, 1872",Least Concern,,3.1,Increasing,Global
86103675,22689887,Caprimulgus europaeus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,europaeus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
86109107,22686774,Tachymarptis melba,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Tachymarptis,melba,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86111691,22686800,Apus apus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Apus,apus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86147127,22692543,Crex crex,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Crex,crex,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86160125,22692676,Porzana porzana,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Porzana,porzana,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
86162074,22692663,Zapornia parva,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Zapornia,parva,,,,"(Scopoli, 1769)",Least Concern,,3.1,Stable,Global
86219168,22692146,Grus grus,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Grus,grus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86248677,22697691,Ciconia ciconia,ANIMALIA,CHORDATA,CICONIIFORMES,AVES,CICONIIDAE,Ciconia,ciconia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86438000,22697346,Botaurus stellaris,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Botaurus,stellaris,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86473701,62774969,Egretta garzetta,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Egretta,garzetta,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
86551440,22693727,Pluvialis apricaria,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Pluvialis,apricaria,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86574443,22693906,Eudromias morinellus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Eudromias,morinellus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86582288,22693983,Vanellus spinosus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,spinosus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
86585436,22693178,Numenius phaeopus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Numenius,phaeopus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86591264,22693468,Calidris pugnax,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,pugnax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
86614145,22693369,Calidris alba,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,alba,,,,"(Pallas, 1764)",Least Concern,,3.1,Unknown,Global
86630671,22693085,Gallinago stenura,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Gallinago,stenura,,,,"(Bonaparte, 1830)",Least Concern,,3.1,Unknown,Global
86640472,22693133,Lymnocryptes minimus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Lymnocryptes,minimus,,,,"(Brünnich, 1764)",Least Concern,,3.1,Stable,Global
86678952,22693264,Actitis hypoleucos,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Actitis,hypoleucos,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
86680632,22693243,Tringa ochropus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,ochropus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
86682083,22693207,Tringa erythropus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,erythropus,,,,"(Pallas, 1764)",Least Concern,,3.1,Stable,Global
86684205,22693220,Tringa nebularia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,nebularia,,,,"(Gunnerus, 1767)",Least Concern,,3.1,Stable,Global
86687799,22693211,Tringa totanus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,totanus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
86689640,22693247,Tringa glareola,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,glareola,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
86691256,22693216,Tringa stagnatilis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Tringa,stagnatilis,,,,"(Bechstein, 1803)",Least Concern,,3.1,Decreasing,Global
86772583,22694782,Chlidonias leucopterus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Chlidonias,leucopterus,,,,"(Temminck, 1815)",Least Concern,,3.1,Stable,Global
86868363,22689194,Glaucidium passerinum,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,passerinum,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
86871093,22725469,Strix aluco,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Strix,aluco,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
86924320,22726503,Picus canus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picus,canus,,,,"Gmelin, 1788",Least Concern,,3.1,Increasing,Global
87292744,22725022,Picus viridis,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picus,viridis,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
87301348,22681382,Dryocopus martius,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dryocopus,martius,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87304270,22727137,Picoides tridactylus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picoides,tridactylus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
87321554,22681127,Dendrocopos syriacus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendrocopos,syriacus,,,,"(Ehrenberg, 1833)",Least Concern,,3.1,Stable,Global
87323054,22681124,Dendrocopos major,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Dendrocopos,major,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87339356,22705038,Lanius minor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LANIIDAE,Lanius,minor,,,,"Gmelin, 1788",Least Concern,,3.1,Decreasing,Global
87356809,22705775,Perisoreus infaustus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Perisoreus,infaustus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87382835,103727252,Nucifraga caryocatactes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Nucifraga,caryocatactes,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87384853,22705916,Pyrrhocorax pyrrhocorax,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Pyrrhocorax,pyrrhocorax,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87386602,22705921,Pyrrhocorax graculus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Pyrrhocorax,graculus,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
87399543,22708146,Bombycilla garrulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,BOMBYCILLIDAE,Bombycilla,garrulus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87424950,22711750,Poecile cinctus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Poecile,cinctus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Decreasing,Global
87427182,22711810,Lophophanes cristatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Lophophanes,cristatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87431138,22735990,Parus major,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Parus,major,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
87434883,22735985,Cyanistes cyanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARIDAE,Cyanistes,cyanus,,,,"(Pallas, 1770)",Least Concern,,3.1,Decreasing,Global
87471081,103871923,Aegithalos caudatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,AEGITHALIDAE,Aegithalos,caudatus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
87485192,22717285,Melanocorypha calandra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Melanocorypha,calandra,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
87560838,22714684,Locustella luscinioides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Locustella,luscinioides,,,,"(Savi, 1824)",Least Concern,,3.1,Stable,Global
87569807,22714700,Acrocephalus schoenobaenus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,schoenobaenus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
87610887,22714904,Hippolais languida,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Hippolais,languida,,,,"(Ehrenberg, 1833)",Least Concern,,3.1,Stable,Global
87611501,22714908,Hippolais olivetorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Hippolais,olivetorum,,,,"(Strickland, 1837)",Least Concern,,3.1,Stable,Global
87636348,22715240,Phylloscopus trochilus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,trochilus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87661577,22729528,Phylloscopus canariensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,canariensis,,,,"(Hartwig, 1886)",Least Concern,,3.1,Increasing,Global
87665883,22715255,Phylloscopus bonelli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,bonelli,,,,"(Vieillot, 1819)",Least Concern,,3.1,Stable,Global
87668662,22715260,Phylloscopus sibilatrix,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,sibilatrix,,,,"(Bechstein, 1793)",Least Concern,,3.1,Decreasing,Global
87673832,103845882,Phylloscopus borealis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,borealis,,,,"(Blasius, 1858)",Least Concern,,3.1,Increasing,Global
87681382,22716901,Sylvia atricapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Sylvia,atricapilla,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
87716403,22716937,Curruca nisoria,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,nisoria,,,,"(Bechstein, 1795)",Least Concern,,3.1,Stable,Global
87755889,22716971,Curruca mystacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,mystacea,,,,"(Ménétries, 1832)",Least Concern,,3.1,Stable,Global
87766144,22735017,Curruca sarda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,sarda,,,,"(Temminck, 1820)",Least Concern,,3.1,Stable,Global
87767500,22716776,Panurus biarmicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PANURIDAE,Panurus,biarmicus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
87781502,22735002,Regulus ignicapilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Regulus,ignicapilla,,,,"(Temminck, 1820)",Least Concern,,3.1,Stable,Global
87783769,22734358,Regulus madeirensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Regulus,madeirensis,,,,"Harcourt, 1851",Least Concern,,3.1,Increasing,Global
87827898,22711211,Sitta tephronota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,tephronota,,,,"Sharpe, 1872",Least Concern,,3.1,Stable,Global
87839163,22711249,Certhia brachydactyla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CERTHIIDAE,Certhia,brachydactyla,,,,"Brehm, 1820",Least Concern,,3.1,Increasing,Global
87844468,22710881,Pastor roseus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Pastor,roseus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
87851643,22710893,Sturnus unicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Sturnus,unicolor,,,,"Temminck, 1820",Least Concern,,3.1,Increasing,Global
87871094,103888106,Turdus merula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,merula,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
87874379,22708816,Turdus pilaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,pilaris,,,,"Linnaeus, 1758",Least Concern,,3.1,Stable,Global
87878799,22708829,Turdus viscivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,viscivorus,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
87882842,22709691,Luscinia luscinia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Luscinia,luscinia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
87886433,22709701,Calliope calliope,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Calliope,calliope,,,,"(Pallas, 1776)",Least Concern,,3.1,Stable,Global
87892860,105294257,Tarsiger cyanurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Tarsiger,cyanurus,,,,"(Pallas, 1773)",Least Concern,,3.1,Stable,Global
87893515,22709758,Irania gutturalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Irania,gutturalis,,,,"(Guérin-Méneville, 1843)",Least Concern,,3.1,Stable,Global
87906903,22710156,Saxicola rubetra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Saxicola,rubetra,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
87927176,22710308,Oenanthe pleschanka,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,pleschanka,,,,"(Lepechin, 1770)",Least Concern,,3.1,Stable,Global
87931767,22710333,Oenanthe isabellina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,isabellina,,,,"(Temminck, 1829)",Least Concern,,3.1,Stable,Global
87933903,22708286,Monticola solitarius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Monticola,solitarius,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
88032500,22718307,Petronia petronia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Petronia,petronia,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Increasing,Global
88035409,22734959,Montifringilla henrici,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Montifringilla,henrici,,,,"(Oustalet, 1981)",Least Concern,,3.1,Stable,Global
88039291,22718617,Prunella collaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,collaris,,,,"(Scopoli, 1769)",Least Concern,,3.1,Stable,Global
88042898,22718644,Prunella atrogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,atrogularis,,,,"(Brandt, 1844)",Least Concern,,3.1,Stable,Global
88185452,22718508,Anthus berthelotii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,berthelotii,,,,"Bolle, 1862",Least Concern,,3.1,Stable,Global
88191672,22718550,Anthus hodgsoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,hodgsoni,,,,"Richmond, 1907",Least Concern,,3.1,Stable,Global
88203665,22720041,Fringilla montifringilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Fringilla,montifringilla,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
88223299,22720045,Serinus pusillus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Serinus,pusillus,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
88499273,22725105,Rhodopechys sanguineus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Rhodopechys,sanguineus,,,,"(Gould, 1838)",Least Concern,,3.1,Stable,Global
88509707,22720532,Rhodospiza obsoleta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Rhodospiza,obsoleta,,,,"(Lichtenstein, 1823)",Least Concern,,3.1,Stable,Global
88642593,22720610,Carpodacus rubicilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Carpodacus,rubicilla,,,,"(Güldenstädt, 1775)",Least Concern,,3.1,Stable,Global
88651987,22720638,Loxia pytyopsittacus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxia,pytyopsittacus,,,,"Borkhausen, 1793",Least Concern,,3.1,Stable,Global
88690876,22720641,Loxia scotica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Loxia,scotica,,,,"Hartert, 1904",Least Concern,,3.1,Stable,Global
89289181,22720878,Emberiza citrinella,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,citrinella,,,,"Linnaeus, 1758",Least Concern,,3.1,Decreasing,Global
89314245,22720990,Emberiza melanocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,melanocephala,,,,"Scopoli, 1769",Least Concern,,3.1,Unknown,Global
89345729,22721043,Plectrophenax nivalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALCARIIDAE,Plectrophenax,nivalis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
89516443,22710325,Oenanthe deserti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Oenanthe,deserti,,,,"(Temminck, 1825)",Least Concern,,3.1,Stable,Global
89519348,22718630,Prunella montanella,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PRUNELLIDAE,Prunella,montanella,,,,"(Pallas, 1776)",Least Concern,,3.1,Stable,Global
89520690,22679460,Lagopus lagopus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lagopus,lagopus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
89562931,22686856,Apus affinis,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Apus,affinis,,,,"(Gray, 1830)",Least Concern,,3.1,Increasing,Global
89569039,22694013,Vanellus indicus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,indicus,,,,"(Boddaert, 1783)",Least Concern,,3.1,Unknown,Global
89575948,22683027,Alcedo atthis,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Alcedo,atthis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Global
89641304,22720960,Emberiza rustica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,rustica,,,,"Pallas, 1776",Vulnerable,A2abcd+3bcd+4abcd,3.1,Decreasing,Global
89644875,22679862,Cygnus columbianus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Cygnus,columbianus,,,,"(Ord, 1815)",Least Concern,,3.1,Unknown,Global
89656879,22692907,Fulica cristata,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Fulica,cristata,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
90008182,22680500,Turnix sylvaticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,sylvaticus,,,,"(Desfontaines, 1787)",Least Concern,,3.1,Decreasing,Global
90010491,22689012,Ketupa zeylonensis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ketupa,zeylonensis,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
90011765,22717301,Melanocorypha yeltoniensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Melanocorypha,yeltoniensis,,,,"(Forster, 1767)",Least Concern,,3.1,Decreasing,Global
90341807,22728245,Chlamydotis undulata,ANIMALIA,CHORDATA,OTIDIFORMES,AVES,OTIDIDAE,Chlamydotis,undulata,,,,"(Jacquin, 1784)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
92754472,22678073,Rhea americana,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,RHEIDAE,Rhea,americana,,,,"(Linnaeus, 1758)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
92755192,22678111,Casuarius bennetti,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,CASUARIIDAE,Casuarius,bennetti,,,,"Gould, 1857",Least Concern,,3.1,Stable,Global
92756395,22678129,Apteryx owenii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,owenii,,,,"Gould, 1847",Near Threatened,B1b(iii),3.1,Increasing,Global
92756666,22678132,Apteryx haastii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,haastii,,,,"Potts, 1872",Vulnerable,A2e,3.1,Decreasing,Global
92758680,22678157,Nothocercus julius,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothocercus,julius,,,,"(Bonaparte, 1854)",Least Concern,,3.1,Decreasing,Global
92759082,22678163,Crypturellus berlepschi,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,berlepschi,,,,"Rothschild, 1897",Least Concern,,3.1,Decreasing,Global
92759241,22678166,Crypturellus cinereus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,cinereus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
92759944,22678176,Crypturellus obsoletus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,obsoletus,,,,"(Temminck, 1815)",Least Concern,,3.1,Stable,Global
92760164,22678182,Crypturellus undulatus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,undulatus,,,,"(Temminck, 1815)",Least Concern,,3.1,Decreasing,Global
92760653,22678188,Crypturellus strigulosus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,strigulosus,,,,"(Temminck, 1815)",Least Concern,,3.1,Decreasing,Global
92761019,22678194,Crypturellus kerriae,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,kerriae,,,,"(Chapman, 1915)",Vulnerable,"B1ab(i,ii,iii,v);C2a(i)",3.1,Decreasing,Global
92761578,22678217,Crypturellus noctivagus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,noctivagus,,,,"(Wied, 1820)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
92762055,22678223,Crypturellus variegatus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,variegatus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
92762278,22678226,Crypturellus brevirostris,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,brevirostris,,,,"(Pelzeln, 1863)",Least Concern,,3.1,Decreasing,Global
92762469,22678229,Crypturellus bartletti,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Crypturellus,bartletti,,,,"(Sclater & Salvin, 1873)",Least Concern,,3.1,Decreasing,Global
92763523,22678254,Nothoprocta ornata,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothoprocta,ornata,,,,"(Gray, 1867)",Least Concern,,3.1,Decreasing,Global
92763713,22678259,Nothoprocta pentlandii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothoprocta,pentlandii,,,,"(Gray, 1867)",Least Concern,,3.1,Stable,Global
92763901,22678262,Nothoprocta cinerascens,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothoprocta,cinerascens,,,,"(Burmeister, 1860)",Least Concern,,3.1,Decreasing,Global
92764282,22678268,Nothoprocta curvirostris,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothoprocta,curvirostris,,,,"Sclater & Salvin, 1873",Least Concern,,3.1,Stable,Global
92764444,22678271,Nothura darwinii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothura,darwinii,,,,"Gray, 1867",Least Concern,,3.1,Increasing,Global
92765354,22678283,Nothura boraquira,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Nothura,boraquira,,,,"(Spix, 1825)",Least Concern,,3.1,Decreasing,Global
92765892,22678289,Eudromia elegans,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Eudromia,elegans,,,,"Geoffroy Saint-Hilaire, 1832",Least Concern,,3.1,Decreasing,Global
92766095,22678294,Eudromia formosa,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Eudromia,formosa,,,,"(Lillo, 1905)",Least Concern,,3.1,Decreasing,Global
92766253,22678299,Tinamotis pentlandii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Tinamotis,pentlandii,,,,"Vigors, 1837",Least Concern,,3.1,Stable,Global
92766436,22678302,Tinamotis ingoufi,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,TINAMIDAE,Tinamotis,ingoufi,,,,"Oustalet, 1890",Least Concern,,3.1,Stable,Global
