"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"20332",20332,"249",1.2619966302446,1.2619966302446,1.2619966302446,1.2619966302446,1.2619966302446,1.2619966302446,1.2619966302446,NA,NA,NA,4,4,4,4
"20333",20333,"250",1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,NA,NA,NA,3,3,3,3
"20334",20334,"251",1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,NA,NA,NA,3,3,3,3
"20335",20335,"252",0.339054120817694,0.339054120817694,0.339054120817694,0.339054120817694,0.339054120817694,0.339054120817694,0.339054120817694,NA,NA,NA,4,4,4,4
"20336",20336,"253",0.485394444391811,0.485394444391811,0.485394444391811,0.485394444391811,0.485394444391811,0.485394444391811,0.485394444391811,NA,NA,NA,6,6,6,6
"20337",20337,"254",0.766806760497666,0.766806760497666,0.766806760497666,0.766806760497666,0.766806760497666,0.766806760497666,0.766806760497666,NA,NA,NA,7,7,7,7
"20338",20338,"255",0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,NA,NA,NA,7,7,7,7
"20339",20339,"256",0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,NA,NA,NA,6,6,6,6
"20340",20340,"257",0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,NA,NA,NA,6,6,6,6
"20341",20341,"258",0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,0.706093121451687,NA,NA,NA,6,6,6,6
"20342",20342,"259",0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,NA,NA,NA,7,7,7,7
"20343",20343,"260",1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,NA,NA,NA,7,7,7,7
"20344",20344,"261",1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,1.93765852972298,NA,NA,NA,7,7,7,7
"20414",20414,"262",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20415",20415,"263",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20416",20416,"264",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20417",20417,"265",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20418",20418,"266",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20419",20419,"267",0.897508148630345,0.897508148630345,0.897508148630345,0.897508148630345,0.897508148630345,0.897508148630345,0.897508148630345,NA,NA,NA,8,8,8,8
"20420",20420,"268",0.919987236325426,0.919987236325426,0.919987236325426,0.919987236325426,0.919987236325426,0.919987236325426,0.919987236325426,NA,NA,NA,9,9,9,9
"20421",20421,"269",1.29577750631905,1.29577750631905,1.29577750631905,1.29577750631905,1.29577750631905,1.29577750631905,1.29577750631905,NA,NA,NA,11,11,11,11
"20422",20422,"270",1.23522880976015,1.23522880976015,1.23522880976015,1.23522880976015,1.23522880976015,1.23522880976015,1.23522880976015,NA,NA,NA,12,12,12,12
"20423",20423,"271",1.19393710114282,1.19393710114282,1.19393710114282,1.19393710114282,1.19393710114282,1.19393710114282,1.19393710114282,NA,NA,NA,13,13,13,13
"20424",20424,"272",1.20791255684066,1.20791255684066,1.20791255684066,1.20791255684066,1.20791255684066,1.20791255684066,1.20791255684066,NA,NA,NA,11,11,11,11
"20544",20544,"273",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20545",20545,"274",1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,NA,NA,NA,4,4,4,4
"20546",20546,"275",1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,NA,NA,NA,6,6,6,6
"20547",20547,"276",1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,NA,NA,NA,9,9,9,9
"20548",20548,"277",1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,1.15506734555539,NA,NA,NA,9,9,9,9
"20686",20686,"278",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20687",20687,"279",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20688",20688,"280",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20689",20689,"281",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20690",20690,"282",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20691",20691,"283",1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,NA,NA,NA,3,3,3,3
"20692",20692,"284",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.14243968913603,1.15134943358083,1.15292063671969,0.118948669233171,0.0572032228393471,0.0466218163614217,6,5,5,5
"20693",20693,"285",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.14475299743245,1.14309680425115,1.15077021799383,0.101309547529752,0.110871699065692,0.0603512370539296,6,5,5,5
"20694",20694,"286",1.21518091823719,1.2619966302446,1.2619966302446,1.2619966302446,1.18205696405595,1.1775950796748,1.17524613478241,0.519295674162686,0.532720278204969,0.548307880227292,5,4,4,4
"20695",20695,"287",1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,1.48057752015618,NA,NA,NA,3,3,3,3
"20696",20696,"288",1.05791500408998,1.05791500408998,1.05791500408998,1.05791500408998,1.05791500408998,1.05791500408998,1.05791500408998,NA,NA,NA,6,6,6,6
"20697",20697,"289",0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,NA,NA,NA,7,7,7,7
"20698",20698,"290",0.847168022858618,0.847168022858618,0.847168022858618,0.847168022858618,0.847168022858618,0.847168022858618,0.847168022858618,NA,NA,NA,8,8,8,8
"20699",20699,"291",0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,NA,NA,NA,7,7,7,7
"20700",20700,"292",0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,NA,NA,NA,7,7,7,7
"20701",20701,"293",0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,NA,NA,NA,7,7,7,7
"20702",20702,"294",0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,0.904612563510487,NA,NA,NA,7,7,7,7
"20703",20703,"295",0.893526190711716,0.893526190711716,0.893526190711716,0.893526190711716,0.893526190711716,0.893526190711716,0.893526190711716,NA,NA,NA,8,8,8,8
"20704",20704,"296",1.70767067368074,1.70767067368074,1.70767067368074,1.70767067368074,1.70767067368074,1.70767067368074,1.70767067368074,NA,NA,NA,11,11,11,11
"20705",20705,"297",1.55108635132063,1.5665597101811,1.5665597101811,1.5665597101811,1.55673899396718,1.54681499964462,1.55328394153926,0.0706145733339759,0.126137823372577,0.0911672875101231,14,13,13,13
"20706",20706,"298",1.48404464528698,1.48750999709245,1.48750999709245,1.48750999709245,1.48513611540766,1.4875354257972,1.48428023174986,0.0151223599829034,-0.000162617690340072,0.0197948467188495,14,13,13,13
"20775",20775,"299",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20776",20776,"300",0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,0.818273937899876,NA,NA,NA,5,5,5,5
"20777",20777,"301",0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,NA,NA,NA,3,3,3,3
"20778",20778,"302",0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,NA,NA,NA,4,4,4,4
"20779",20779,"303",0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,NA,NA,NA,4,4,4,4
"20780",20780,"304",0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,NA,NA,NA,4,4,4,4
"20781",20781,"305",0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,NA,NA,NA,5,5,5,5
"20782",20782,"306",0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,NA,NA,NA,6,6,6,6
"20783",20783,"307",0.900646699170417,0.900646699170417,0.900646699170417,0.900646699170417,0.900646699170417,0.900646699170417,0.900646699170417,NA,NA,NA,9,9,9,9
"20784",20784,"308",1.13897942915283,1.13897942915283,1.13897942915283,1.13897942915283,1.13897942915283,1.13897942915283,1.13897942915283,NA,NA,NA,14,14,14,14
"20785",20785,"309",1.13586302762492,1.13586302762492,1.13586302762492,1.13586302762492,1.13586302762492,1.13586302762492,1.13586302762492,NA,NA,NA,13,13,13,13
"20786",20786,"310",1.32143022569167,1.32143022569167,1.32143022569167,1.32143022569167,1.32143022569167,1.32143022569167,1.32143022569167,NA,NA,NA,13,13,13,13
"20787",20787,"311",1.24715147644363,1.24715147644363,1.24715147644363,1.24715147644363,1.24715147644363,1.24715147644363,1.24715147644363,NA,NA,NA,11,11,11,11
"20905",20905,"312",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"20906",20906,"313",1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,NA,NA,NA,4,4,4,4
"20907",20907,"314",1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,NA,NA,NA,4,4,4,4
"20908",20908,"315",1.21792591330403,1.21792591330403,1.21792591330403,1.21792591330403,1.21792591330403,1.21792591330403,1.21792591330403,NA,NA,NA,8,8,8,8
"20909",20909,"316",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"20910",20910,"317",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"21047",21047,"318",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21048",21048,"319",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21050",21050,"320",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21051",21051,"321",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21052",21052,"322",1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,NA,NA,NA,3,3,3,3
"21053",21053,"323",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.15441969631592,1.15147447889055,1.15365124840349,0.0351180103728175,0.0556328964252956,0.0409244887004169,6,5,5,5
"21054",21054,"324",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.14884455062546,1.15441633030962,1.15522525294268,0.0738599766076102,0.0360480862899299,0.0303086769485571,6,5,5,5
"21055",21055,"325",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.15537743143114,1.15365445507591,1.15249755956122,0.0293338491737146,0.0419268887040639,0.0493854087714297,6,5,5,5
"21056",21056,"326",1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,NA,NA,NA,4,4,4,4
"21057",21057,"327",1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,NA,NA,NA,5,5,5,5
"21058",21058,"328",0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,NA,NA,NA,7,7,7,7
"21059",21059,"329",1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,NA,NA,NA,9,9,9,9
"21060",21060,"330",1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,NA,NA,NA,9,9,9,9
"21061",21061,"331",1.20977696612124,1.20977696612124,1.20977696612124,1.20977696612124,1.20977696612124,1.20977696612124,1.20977696612124,NA,NA,NA,8,8,8,8
"21062",21062,"332",1.94683330793931,1.94683330793931,1.94683330793931,1.94683330793931,1.94683330793931,1.94683330793931,1.94683330793931,NA,NA,NA,8,8,8,8
"21063",21063,"333",1.78648173729102,1.78648173729102,1.78648173729102,1.78648173729102,1.78648173729102,1.78648173729102,1.78648173729102,NA,NA,NA,9,9,9,9
"21064",21064,"334",1.76405965280101,1.76405965280101,1.76405965280101,1.76405965280101,1.76405965280101,1.76405965280101,1.76405965280101,NA,NA,NA,10,10,10,10
"21065",21065,"335",1.52089236364224,1.61762971432635,1.52563658542158,1.61762971432635,1.51496033754858,1.52571722542628,1.52219860729557,0.437713993696156,-0.000545683974047162,0.413069615458201,14,12,13,12
"21066",21066,"336",1.43057552960513,1.49414381022554,1.42460867733657,1.49414381022554,1.41767141674461,1.42601712728407,1.43023376150446,0.370160908751239,-0.0100931585928353,0.33548258367166,16,14,15,14
"21067",21067,"337",1.43057552960513,1.49414381022554,1.42460867733657,1.49414381022554,1.43157738353825,1.43069127227342,1.41892467078931,0.323975011297832,-0.0450045149960166,0.37041767942287,16,14,15,14
"21068",21068,"338",1.40106620415816,1.39396274446471,1.39396274446471,1.39396274446471,1.40237615094589,1.40235110973808,1.40282215733466,-0.046695284182872,-0.0462290447194241,-0.0488197703348796,13,12,12,12
"21136",21136,"339",0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,NA,NA,NA,2,2,2,2
"21137",21137,"340",0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,0.308997749243485,NA,NA,NA,3,3,3,3
"21138",21138,"341",0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,NA,NA,NA,2,2,2,2
"21139",21139,"342",0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,NA,NA,NA,3,3,3,3
"21140",21140,"343",0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,NA,NA,NA,3,3,3,3
"21141",21141,"344",0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,NA,NA,NA,4,4,4,4
"21142",21142,"345",0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,NA,NA,NA,5,5,5,5
"21143",21143,"346",0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,0.724931520339872,NA,NA,NA,5,5,5,5
"21144",21144,"347",0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,0.765665989180548,NA,NA,NA,6,6,6,6
"21145",21145,"348",0.886042035721484,0.886042035721484,0.886042035721484,0.886042035721484,0.886042035721484,0.886042035721484,0.886042035721484,NA,NA,NA,11,11,11,11
"21146",21146,"349",0.962902409545363,0.962902409545363,0.962902409545363,0.962902409545363,0.962902409545363,0.962902409545363,0.962902409545363,NA,NA,NA,12,12,12,12
"21147",21147,"350",1.20080141007375,1.20080141007375,1.20080141007375,1.20080141007375,1.20080141007375,1.20080141007375,1.20080141007375,NA,NA,NA,15,15,15,15
"21148",21148,"351",1.21564393115395,1.21564393115395,1.21564393115395,1.21564393115395,1.21564393115395,1.21564393115395,1.21564393115395,NA,NA,NA,16,16,16,16
"21149",21149,"352",1.28171480634437,1.28171480634437,1.28171480634437,1.28171480634437,1.28171480634437,1.28171480634437,1.28171480634437,NA,NA,NA,15,15,15,15
"21267",21267,"353",1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,NA,NA,NA,4,4,4,4
"21268",21268,"354",1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,NA,NA,NA,4,4,4,4
"21269",21269,"355",1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,1.42880168295003,NA,NA,NA,6,6,6,6
"21270",21270,"356",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"21271",21271,"357",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"21272",21272,"358",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"21408",21408,"359",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21409",21409,"360",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21411",21411,"361",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21412",21412,"362",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21413",21413,"363",1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,1.35695623003669,NA,NA,NA,3,3,3,3
"21414",21414,"364",1.27325835420816,1.26209243268203,1.26209243268203,1.26209243268203,1.22652756624131,1.22176326467714,1.21228502029933,0.163945249374307,0.185298574650039,0.22078130950196,5,4,4,4
"21415",21415,"365",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.14830329919818,1.14502882402998,1.15166131468822,0.0784769721430166,0.0985169326814863,0.055237851873828,6,5,5,5
"21416",21416,"366",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.1424874742856,1.15317319940349,1.15248203686859,0.117610160941588,0.0447301726162436,0.0491085826395994,6,5,5,5
"21417",21417,"367",1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,NA,NA,NA,5,5,5,5
"21418",21418,"368",1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,NA,NA,NA,4,4,4,4
"21419",21419,"369",0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,0.970887472128435,NA,NA,NA,7,7,7,7
"21420",21420,"370",1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,1.13246960145316,NA,NA,NA,9,9,9,9
"21421",21421,"371",1.08825548613141,1.08825548613141,1.08825548613141,1.08825548613141,1.08825548613141,1.08825548613141,1.08825548613141,NA,NA,NA,10,10,10,10
"21422",21422,"372",1.80991485520763,1.80991485520763,1.80991485520763,1.80991485520763,1.80991485520763,1.80991485520763,1.80991485520763,NA,NA,NA,11,11,11,11
"21423",21423,"373",1.70763866452835,1.70763866452835,1.70763866452835,1.70763866452835,1.70763866452835,1.70763866452835,1.70763866452835,NA,NA,NA,10,10,10,10
"21424",21424,"374",1.67033614092356,1.67033614092356,1.67033614092356,1.67033614092356,1.67033614092356,1.67033614092356,1.67033614092356,NA,NA,NA,10,10,10,10
"21425",21425,"375",1.94506970667843,1.94506970667843,1.94506970667843,1.94506970667843,1.94506970667843,1.94506970667843,1.94506970667843,NA,NA,NA,12,12,12,12
"21426",21426,"376",1.72386658230282,1.81002872953342,1.72386658230282,1.81002872953342,1.72597893168027,1.72386658230282,1.72355598889832,0.542290069146023,NA,0.529769413023503,15,14,15,14
"21427",21427,"377",1.53439052037308,1.60132277698943,1.54395845557547,1.60132277698943,1.53550061161047,1.53425670763793,1.52975561844595,0.457388142172209,0.0992180403177792,0.486164088347686,20,18,19,18
"21428",21428,"378",1.33316564340343,1.36069196693356,1.32190056114843,1.36069196693356,1.32611153019009,1.33328562575265,1.32850348933077,0.278201638352664,-0.139168218412436,0.267355515037055,25,23,24,23
"21429",21429,"379",1.29702692641581,1.32055194386181,1.291218742147,1.32055194386181,1.29723106040499,1.29392885297879,1.29442793913969,0.261398718651501,-0.0401261465168257,0.29452863865695,29,27,28,27
"21497",21497,"380",0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,NA,NA,NA,2,2,2,2
"21498",21498,"381",0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,NA,NA,NA,2,2,2,2
"21499",21499,"382",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21500",21500,"383",0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,0.0990485887255855,NA,NA,NA,2,2,2,2
"21501",21501,"384",0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,NA,NA,NA,3,3,3,3
"21502",21502,"385",0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,NA,NA,NA,3,3,3,3
"21503",21503,"386",0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,0.663857721489914,NA,NA,NA,3,3,3,3
"21504",21504,"387",0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,NA,NA,NA,4,4,4,4
"21505",21505,"388",0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,0.552619740332609,NA,NA,NA,4,4,4,4
"21506",21506,"389",0.803921774204856,0.803921774204856,0.803921774204856,0.803921774204856,0.803921774204856,0.803921774204856,0.803921774204856,NA,NA,NA,6,6,6,6
"21507",21507,"390",0.855871546854165,0.855871546854165,0.855871546854165,0.855871546854165,0.855871546854165,0.855871546854165,0.855871546854165,NA,NA,NA,7,7,7,7
"21508",21508,"391",0.901282347772146,0.901282347772146,0.901282347772146,0.901282347772146,0.901282347772146,0.901282347772146,0.901282347772146,NA,NA,NA,11,11,11,11
"21509",21509,"392",1.2064747818346,1.2064747818346,1.2064747818346,1.2064747818346,1.2064747818346,1.2064747818346,1.2064747818346,NA,NA,NA,17,17,17,17
"21510",21510,"393",1.22150778505136,1.22150778505136,1.22150778505136,1.22150778505136,1.22150778505136,1.22150778505136,1.22150778505136,NA,NA,NA,19,19,19,19
"21511",21511,"394",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21628",21628,"395",1.29729531026688,1.29729531026688,1.29729531026688,1.29729531026688,1.29729531026688,1.29729531026688,1.29729531026688,NA,NA,NA,2,2,2,2
"21629",21629,"396",1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,1.69489473805865,NA,NA,NA,4,4,4,4
"21630",21630,"397",1.5482391137424,1.5482391137424,1.5482391137424,1.5482391137424,1.5482391137424,1.5482391137424,1.5482391137424,NA,NA,NA,5,5,5,5
"21631",21631,"398",1.43193167898202,1.43193167898202,1.43193167898202,1.43193167898202,1.43193167898202,1.43193167898202,1.43193167898202,NA,NA,NA,9,9,9,9
"21632",21632,"399",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"21633",21633,"400",1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,1.26654589649246,NA,NA,NA,11,11,11,11
"21769",21769,"401",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21770",21770,"402",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21772",21772,"403",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21773",21773,"404",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"21774",21774,"405",1.50365088217873,1.50365088217873,1.50365088217873,1.50365088217873,1.50365088217873,1.50365088217873,1.50365088217873,NA,NA,NA,2,2,2,2
"21775",21775,"406",1.12194349417625,1.06461616999906,1.06461616999906,1.06461616999906,1.09742660524513,1.10320426497886,1.10951204348219,-0.261043541602532,-0.31651074885464,-0.389934085207094,7,6,6,6
"21776",21776,"407",1.12194349417625,1.06461616999906,1.06461616999906,1.06461616999906,1.10782522036228,1.0985324710404,1.10731164424826,-0.37421083398984,-0.276079596789396,-0.375344342003949,7,6,6,6
"21777",21777,"408",1.17713482075114,1.15935670932946,1.15935670932946,1.15935670932946,1.14598012550789,1.15104525748392,1.14613759388266,0.0936303709303488,0.0587572579172128,0.0935489250514704,6,5,5,5
"21778",21778,"409",1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,1.15935670932946,NA,NA,NA,5,5,5,5
"21779",21779,"410",1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,1.26209243268203,NA,NA,NA,4,4,4,4
"21780",21780,"411",1.06180472361451,1.06180472361451,1.06180472361451,1.06180472361451,1.06180472361451,1.06180472361451,1.06180472361451,NA,NA,NA,7,7,7,7
